Year,Month,Year_Month,Estate,Green leaves/Kg,kVA,KWhr,Power_Cost,cum,Fuel_Cost,Labour days,Prouction/Kg,Output_power,Output_fuel,Region,Efficiency_1,Efficiency_2,efficiency_factor
2022,Aug,2022-08,Holyrood,93514,108,8200,456446,215,754339,810,21526,2.625121951,100.1209302,High Grown,Satisfied,Unsatisfied,Moderate
2022,Aug,2022-08,Wattegoda,192734,114,30951,587135,297,988099,1237,46765,1.510936642,157.4579125,High Grown,Satisfied,Unsatisfied,Moderate
2022,Aug,2022-08,Moragalla,86206,76,18159,471047,104,273536,749,17690,0.974172587,170.0961538,Low grown,Unsatisfied,Unsatisfied,Low
2022,Aug,2022-08,Deniyaya,192870,115,38388,815474,225,508825,1031,41563,1.082708138,184.7244444,Low grown,Unsatisfied,Unsatisfied,Low
2022,Aug,2022-08,Kiruwanaganga,238884,141,48770,1028042,284,682737,2242,51471,1.055382407,181.2359155,Low grown,Unsatisfied,Unsatisfied,Low
2022,Sep,2022-09,Dessford,89806,148,12820,-187754,97,157385,425,21901,1.708346334,225.7835052,High Grown,Satisfied,Satisfied,High
2022,Sep,2022-09,Somerset,249232,0,16332,256881,396,1915663,1750,57092,3.495713936,144.1717172,High Grown,Satisfied,Unsatisfied,Moderate
2022,Sep,2022-09,Great_Weston,208362,125,33376,802737,302,1184050,1479,51580,1.54542186,170.794702,High Grown,Satisfied,Unsatisfied,Moderate
2022,Sep,2022-09,Mattakkelle,231955,161,63828,1125133,396,1543476,1552,56757,0.889217898,143.3257576,High Grown,Unsatisfied,Unsatisfied,Low
2022,Sep,2022-09,Radella,83702,135,23220,1271137,378,2482233,1122,21575,0.9291559,57.07671958,High Grown,Unsatisfied,Unsatisfied,Low
2022,Sep,2022-09,Bearwell,168393,117,21625,387301,224,1219246,1074,42173,1.950196532,188.2723214,High Grown,Satisfied,Unsatisfied,Moderate
2022,Sep,2022-09,Holyrood,142764,121,29402,1716427,404,1570532,1098,32773,1.114652064,81.12128713,High Grown,Unsatisfied,Unsatisfied,Low
2022,Sep,2022-09,Wattegoda,235177,127,41337,1765089,365,1308933,1209,59360,1.436001645,162.630137,High Grown,Satisfied,Unsatisfied,Moderate
2022,Sep,2022-09,Moragalla,73930,76,16522,702962,103,241437,763,15903,0.962534802,154.3980583,Low grown,Unsatisfied,Unsatisfied,Low
2022,Sep,2022-09,Deniyaya,196029,124,42209,1758075,251,664172,1302,41191,0.975881921,164.1075697,Low grown,Unsatisfied,Unsatisfied,Low
2022,Sep,2022-09,Kiruwanaganga,224210,142,50680,646286,315,784939,2189,47907,0.945284136,152.0857143,Low grown,Unsatisfied,Unsatisfied,Low
2022,Oct,2022-10,Dessford,117122,118,15070,352001,134,481655,524,25889,1.71791639,193.2014925,High Grown,Satisfied,Unsatisfied,Moderate
2022,Oct,2022-10,Somerset,168240,0,7693,207609,279,1396730,1478,37671,4.896789289,135.0215054,High Grown,Satisfied,Unsatisfied,Moderate
2022,Oct,2022-10,Great_Weston,172952,121,28123,565587,322,1375816,1352,39683,1.411051453,123.2391304,High Grown,Satisfied,Unsatisfied,Moderate
2022,Oct,2022-10,Mattakkelle,149511,135,41995,1204661,230,1033716,1113,34451,0.820359567,149.7869565,High Grown,Unsatisfied,Unsatisfied,Low
2022,Oct,2022-10,Radella,73188,135,23220,611197,392,1081782,820,18662,0.803703704,47.60714286,High Grown,Unsatisfied,Unsatisfied,Low
2022,Oct,2022-10,Bearwell,130292,123,16603,300550,257,1059530,779,29437,1.772992833,114.540856,High Grown,Satisfied,Unsatisfied,Moderate
2022,Oct,2022-10,Holyrood,88909,126,23995,303619,200,763023,783,20052,0.835674099,100.26,High Grown,Unsatisfied,Unsatisfied,Low
2022,Oct,2022-10,Wattegoda,145992,118,28416,859868,189,764483,865,34402,1.210655968,182.021164,High Grown,Satisfied,Unsatisfied,Moderate
2022,Oct,2022-10,Moragalla,71579,68,23345,666200,108,220499,678,13966,0.598243735,129.3148148,Low grown,Unsatisfied,Unsatisfied,Low
2022,Oct,2022-10,Deniyaya,195085,120,44611,1450519,250,685904,1331,40005,0.896751922,160.02,Low grown,Unsatisfied,Unsatisfied,Low
2022,Oct,2022-10,Kiruwanaganga,235984,144,54940,2835783,351,963269,1985,48683,0.886112122,138.6980057,Low grown,Unsatisfied,Unsatisfied,Low
2022,Nov,2022-11,Dessford,97833,13,124068,579113,115,436582,504,23541,0.189742722,204.7043478,High Grown,Unsatisfied,Satisfied,Moderate
2022,Nov,2022-11,Somerset,209136,0,9512,179741,323,1475529,1837,48337,5.081686291,149.6501548,High Grown,Satisfied,Unsatisfied,Moderate
2022,Nov,2022-11,Great_Weston,279886,147,45976,1453434,391,1795406,1992,69008,1.500957021,176.4910486,High Grown,Satisfied,Unsatisfied,Moderate
2022,Nov,2022-11,Mattakkelle,182936,153,53123,1146154,303,1442082,697,44928,0.845735369,148.2772277,High Grown,Unsatisfied,Unsatisfied,Low
2022,Nov,2022-11,Radella,94767,135,23220,240990,380,825950,1199,25042,1.078466839,65.9,High Grown,Unsatisfied,Unsatisfied,Low
2022,Nov,2022-11,Bearwell,140684,101,14210,519225,303,1409564,470,35233,2.479451091,116.2805281,High Grown,Satisfied,Unsatisfied,Moderate
2022,Nov,2022-11,Holyrood,131345,128,29091,256960,247,911123,1283,31906,1.096765323,129.1740891,High Grown,Unsatisfied,Unsatisfied,Low
2022,Nov,2022-11,Wattegoda,173931,116,34057,1027737,212,965501,853,46274,1.358722142,218.2735849,High Grown,Satisfied,Satisfied,High
2022,Nov,2022-11,Moragalla,90644,76,18876,681325,116,199277,391,19499,1.033004874,168.0948276,Low grown,Unsatisfied,Unsatisfied,Low
2022,Nov,2022-11,Deniyaya,200727,124,43089,1730611,273,802858,1438,41210,0.956392583,150.952381,Low grown,Unsatisfied,Unsatisfied,Low
2022,Nov,2022-11,Kiruwanaganga,275876,140,56574,2487336,332,1022529,2444,56749,1.003093294,170.9307229,Low grown,Unsatisfied,Unsatisfied,Low
2022,Dec,2022-12,Dessford,115288,76,10843,145210,138,-262793,556,27662,2.551138984,200.4492754,High Grown,Satisfied,Satisfied,High
2022,Dec,2022-12,Somerset,263032,0,10953,223427,530,2430355,1888,59742,5.454396056,112.7207547,High Grown,Satisfied,Unsatisfied,Moderate
2022,Dec,2022-12,Great_Weston,244526,131,43160,1492486,350,1568702,1786,59355,1.375231696,169.5857143,High Grown,Satisfied,Unsatisfied,Moderate
2022,Dec,2022-12,Mattakkelle,211426,163,56150,1341129,356,1919617,1381,53043,0.944666073,148.997191,High Grown,Unsatisfied,Unsatisfied,Low
2022,Dec,2022-12,Radella,86767,135,37245,684228,311,1108090,1049,23257,0.62443281,74.78135048,High Grown,Unsatisfied,Unsatisfied,Low
2022,Dec,2022-12,Bearwell,155159,114,19860,118327,340,1433242,1039,37467,1.886555891,110.1970588,High Grown,Satisfied,Unsatisfied,Moderate
2022,Dec,2022-12,Holyrood,124119,126,29931,922404,242,1048416,1838,29955,1.000801844,123.7809917,High Grown,Unsatisfied,Unsatisfied,Low
2022,Dec,2022-12,Wattegoda,225414,115,39850,728962,256,1343580,1281,56540,1.418820577,220.859375,High Grown,Satisfied,Satisfied,High
2022,Dec,2022-12,Moragalla,92979,66,19880,714725,142,181425,464,18876,0.949496982,132.9295775,Low grown,Unsatisfied,Unsatisfied,Low
2022,Dec,2022-12,Deniyaya,194498,118,42622,1817162,277,906422,1365,40883,0.959199474,147.5920578,Low grown,Unsatisfied,Unsatisfied,Low
2022,Dec,2022-12,Kiruwanaganga,246712,146,53064,2262757,274,925379,2324,49685,0.936322177,181.3321168,Low grown,Unsatisfied,Unsatisfied,Low
2023,Jan,2023-01,Dessford,105207,151,23777,555424,151,543465,591,25513,1.073011734,168.9602649,High Grown,Unsatisfied,Unsatisfied,Low
2023,Jan,2023-01,Somerset,200634,143,25699,963426,332,2339194,1731,48695,1.89482081,146.6716867,High Grown,Satisfied,Unsatisfied,Moderate
2023,Jan,2023-01,Great_Weston,240848,144,45574,1652207,347,1141578,1820,61127,1.341269145,176.1585014,High Grown,Satisfied,Unsatisfied,Moderate
2023,Jan,2023-01,Mattakkelle,212789,134,56150,1340168,332,1092581,1414,55756,0.992983081,167.939759,High Grown,Unsatisfied,Unsatisfied,Low
2023,Jan,2023-01,Radella,39085,135,37245,325240,158,626669,649,10422,0.279822795,65.96202532,High Grown,Unsatisfied,Unsatisfied,Low
2023,Jan,2023-01,Bearwell,131820,116,23146,486643,249,1348738,310,34003,1.469065929,136.5582329,High Grown,Satisfied,Unsatisfied,Moderate
2023,Jan,2023-01,Holyrood,112494,129,24883,912929,239,1033240,1691,28532,1.146646305,119.3807531,High Grown,Unsatisfied,Unsatisfied,Low
2023,Jan,2023-01,Wattegoda,209764,128,35114,1074240,259,577499,1020,56646,1.613202711,218.7104247,High Grown,Satisfied,Satisfied,High
2023,Jan,2023-01,Moragalla,99986,74,21122,820536,131,578659,443,20811,0.985276016,158.8625954,Low grown,Unsatisfied,Unsatisfied,Low
2023,Jan,2023-01,Deniyaya,182736,130,39741,1719979,247,689997,1374,38466,0.967917264,155.7327935,Low grown,Unsatisfied,Unsatisfied,Low
2023,Jan,2023-01,Kiruwanaganga,233684,138,49972,1970990,307,827402,1787,48355,0.967641879,157.5081433,Low grown,Unsatisfied,Unsatisfied,Low
2023,Feb,2023-02,Dessford,99334,147,21012,1478227,135,495222,568,23676,1.126784694,175.3777778,High Grown,Unsatisfied,Unsatisfied,Low
2023,Feb,2023-02,Somerset,231054,156,41130,1553671,379,1719163,1803,55545,1.350474106,146.5567282,High Grown,Satisfied,Unsatisfied,Moderate
2023,Feb,2023-02,Great_Weston,264907,148,50510,1539244,379,1542186,1384,66224,1.311106712,174.7335092,High Grown,Satisfied,Unsatisfied,Moderate
2023,Feb,2023-02,Mattakkelle,242821,139,68846,3461552,391,1911737,1731,61962,0.900008715,158.4705882,High Grown,Unsatisfied,Unsatisfied,Low
2023,Feb,2023-02,Radella,54645,135,37245,1491305,200,812946,744,14560,0.390924956,72.8,High Grown,Unsatisfied,Unsatisfied,Low
2023,Feb,2023-02,Bearwell,184004,118,31854,1089737,295,1249642,1715,44573,1.399290513,151.0949153,High Grown,Satisfied,Unsatisfied,Moderate
2023,Feb,2023-02,Holyrood,131363,131,28544,966550,239,951407,1933,32246,1.129694507,134.9205021,High Grown,Unsatisfied,Unsatisfied,Low
2023,Feb,2023-02,Wattegoda,209308,127,33463,1406578,299,1908629,1203,53387,1.595403879,178.5518395,High Grown,Satisfied,Unsatisfied,Moderate
2023,Feb,2023-02,Moragalla,102247,71,19082,921749,126,307971,1045,21268,1.114558222,168.7936508,Low grown,Unsatisfied,Unsatisfied,Low
2023,Feb,2023-02,Deniyaya,172981,124,36867,1674461,228,729091,1296,36499,0.990018173,160.0833333,Low grown,Unsatisfied,Unsatisfied,Low
2023,Feb,2023-02,Kiruwanaganga,201656,140,44572,1746455,244,666932,2047,43272,0.970833707,177.3442623,Low grown,Unsatisfied,Unsatisfied,Low
2023,Mar,2023-03,Dessford,147965,147,33694,1146164,190,727652,768,35204,1.044815101,185.2842105,High Grown,Unsatisfied,Unsatisfied,Low
2023,Mar,2023-03,Somerset,273016,154,47913,1675466,465,2147908,2225,64201,1.339949492,138.0666667,High Grown,Satisfied,Unsatisfied,Moderate
2023,Mar,2023-03,Great_Weston,210111,145,40128,1505805,343,1431243,1325,51560,1.284888357,150.3206997,High Grown,Satisfied,Unsatisfied,Moderate
2023,Mar,2023-03,Mattakkelle,203419,153,48415,3293315,342,1462555,1465,51922,1.072436228,151.8187135,High Grown,Unsatisfied,Unsatisfied,Low
2023,Mar,2023-03,Radella,76408,135,37245,363341,249,1019551,949,20945,0.562357363,84.11646586,High Grown,Unsatisfied,Unsatisfied,Low
2023,Mar,2023-03,Bearwell,136950,123,24401,1446697,193,758057,729,33790,1.384779312,175.0777202,High Grown,Satisfied,Unsatisfied,Moderate
2023,Mar,2023-03,Holyrood,113611,129,26367,162800,192,783604,1841,27423,1.040050063,142.828125,High Grown,Unsatisfied,Unsatisfied,Low
2023,Mar,2023-03,Wattegoda,229105,131,27284,2137398,304,1279739,1175,58194,2.132898402,191.4276316,High Grown,Satisfied,Unsatisfied,Moderate
2023,Mar,2023-03,Moragalla,144264,77,27329,990861,168,431920,1412,28997,1.061034066,172.6011905,Low grown,Unsatisfied,Unsatisfied,Low
2023,Mar,2023-03,Deniyaya,194718,113,41921,1317435,233,808403,1417,42002,1.001932206,180.2660944,Low grown,Unsatisfied,Unsatisfied,Low
2023,Mar,2023-03,Kiruwanaganga,259035,161,58949,1704431,304,828045,2447,55503,0.941542689,182.5756579,Low grown,Unsatisfied,Unsatisfied,Low
2023,Apr,2023-04,Dessford,201132,168,54505,996028,245,949169,679,45448,0.833831759,185.5020408,High Grown,Unsatisfied,Unsatisfied,Low
2023,Apr,2023-04,Somerset,251258,161,41118,1912808,304,1265620,2261,56083,1.363952527,184.4835526,High Grown,Satisfied,Unsatisfied,Moderate
2023,Apr,2023-04,Great_Weston,325322,164,54923,2480631,490,2082052,1844,71768,1.30670211,146.4653061,High Grown,Satisfied,Unsatisfied,Moderate
2023,Apr,2023-04,Mattakkelle,280480,182,52900,1688011,388,1605682,1840,67476,1.275538752,173.9072165,High Grown,Satisfied,Unsatisfied,Moderate
2023,Apr,2023-04,Radella,96468,161,41118,1423314,304,1084577,2261,26556,0.645848533,87.35526316,High Grown,Unsatisfied,Unsatisfied,Low
2023,Apr,2023-04,Bearwell,266202,136,38918,927250,259,1147937,1354,59930,1.539904414,231.3899614,High Grown,Satisfied,Satisfied,High
2023,Apr,2023-04,Holyrood,162752,147,32729,1145409,293,512034,2025,36512,1.115585566,124.6143345,High Grown,Unsatisfied,Unsatisfied,Low
2023,Apr,2023-04,Wattegoda,232961,151,35762,1673847,327,1251247,1786,54816,1.532800179,167.6330275,High Grown,Satisfied,Unsatisfied,Moderate
2023,Apr,2023-04,Moragalla,100534,78,20305,1230413,119,256266,1207,21617,1.064614627,181.6554622,Low grown,Unsatisfied,Unsatisfied,Low
2023,Apr,2023-04,Deniyaya,206349,126,39006,1965548,240,757272,1332,43560,1.116751269,181.5,Low grown,Unsatisfied,Unsatisfied,Low
2023,Apr,2023-04,Kiruwanaganga,261957,148,49701,2663715,312,971721,2071,57662,1.160177864,184.8141026,Low grown,Unsatisfied,Unsatisfied,Low
2023,May,2023-05,Dessford,324385,176,60764,2319277,370,1465722,1743,73381,1.207639392,198.327027,High Grown,Satisfied,Unsatisfied,Moderate
2023,May,2023-05,Somerset,337146,160,57572,2341454,516,2067194,2517,75591,1.312982005,146.494186,High Grown,Satisfied,Unsatisfied,Moderate
2023,May,2023-05,Great_Weston,359348,156,61760,2734869,587,2737942,1796,82329,1.33304728,140.253833,High Grown,Satisfied,Unsatisfied,Moderate
2023,May,2023-05,Mattakkelle,335363,167,62831,2433312,424,1938878,3320,77903,1.239881587,183.7334906,High Grown,Satisfied,Unsatisfied,Moderate
2023,May,2023-05,Radella,90267,123,41840,1958746,217,841456,882,24473,0.584918738,112.7788018,High Grown,Unsatisfied,Unsatisfied,Low
2023,May,2023-05,Bearwell,340826,141,54887,683894,552,2442865,1926,76366,1.391331281,138.3442029,High Grown,Satisfied,Unsatisfied,Moderate
2023,May,2023-05,Holyrood,208458,131,44077,1857436,395,1758552,2229,45698,1.03677655,115.6911392,High Grown,Unsatisfied,Unsatisfied,Low
2023,May,2023-05,Wattegoda,313478,130,50431,2132230,465,1933694,2456,72751,1.442584918,156.4537634,High Grown,Satisfied,Unsatisfied,Moderate
2023,May,2023-05,Moragalla,111438,70,23049,905131,134,282754,1254,22845,0.991149291,170.4850746,Low grown,Unsatisfied,Unsatisfied,Low
2023,May,2023-05,Deniyaya,216364,126,39647,1683411,284,803911,1529,46519,1.173329634,163.7992958,Low grown,Unsatisfied,Unsatisfied,Low
2023,May,2023-05,Kiruwanaganga,251304,133,57647,2221005,299,826279,2919,53150,0.921990737,177.7591973,Low grown,Unsatisfied,Unsatisfied,Low
2023,Jun,2023-06,Dessford,232407,148,48225,2461422,352,1441375,1451,51087,1.059346812,145.1335227,High Grown,Unsatisfied,Unsatisfied,Low
2023,Jun,2023-06,Somerset,242162,142,41424,1603373,527,2535034,2140,51512,1.243530321,97.74573055,High Grown,Satisfied,Unsatisfied,Moderate
2023,Jun,2023-06,Great_Weston,295989,152,54400,2124146,466,1840682,2032,64406,1.183933824,138.2103004,High Grown,Unsatisfied,Unsatisfied,Low
2023,Jun,2023-06,Mattakkelle,254970,157,62831,2071658,418,1682167,2152,55490,0.88316277,132.7511962,High Grown,Unsatisfied,Unsatisfied,Low
2023,Jun,2023-06,Radella,55896,132,42000,931822,153,699369,745,15232,0.362666667,99.55555556,High Grown,Unsatisfied,Unsatisfied,Low
2023,Jun,2023-06,Bearwell,281675,131,46356,3124841,566,2572873,2382,60246,1.299637587,106.4416961,High Grown,Satisfied,Unsatisfied,Moderate
2023,Jun,2023-06,Holyrood,149640,124,34083,1540629,296,750888,1348,32616,0.956958014,110.1891892,High Grown,Unsatisfied,Unsatisfied,Low
2023,Jun,2023-06,Wattegoda,279134,127,45527,1779538,518,2186772,2094,63599,1.39695126,122.7779923,High Grown,Satisfied,Unsatisfied,Moderate
2023,Jun,2023-06,Moragalla,111082,78,21366,1020318,127,253579,1180,23329,1.091874941,183.6929134,Low grown,Unsatisfied,Unsatisfied,Low
2023,Jun,2023-06,Deniyaya,220997,120,42825,1946977,288,667096,1420,45438,1.061015762,157.7708333,Low grown,Unsatisfied,Unsatisfied,Low
2023,Jun,2023-06,Kiruwanaganga,250456,129,56574,2495635,282,674627,3164,53798,0.950931523,190.7730496,Low grown,Unsatisfied,Unsatisfied,Low
2023,Jul,2023-07,Dessford,6441,111,4696,1187484,14,139544,214,1574,0.335178876,112.4285714,High Grown,Unsatisfied,Unsatisfied,Low
2023,Jul,2023-07,Somerset,232697,125,25397,974910,395,2032427,2157,51263,2.018466748,129.7797468,High Grown,Satisfied,Unsatisfied,Moderate
2023,Jul,2023-07,Great_Weston,195816,152,32415,898326,320,1591091,1446,44876,1.384420793,140.2375,High Grown,Satisfied,Unsatisfied,Moderate
2023,Jul,2023-07,Mattakkelle,233053,147,55599,2437143,288,1657128,2115,52952,0.95239123,183.8611111,High Grown,Unsatisfied,Unsatisfied,Low
2023,Jul,2023-07,Radella,44673,41,27014,801957,135,524976,759,12391,0.458688088,91.78518519,High Grown,Unsatisfied,Unsatisfied,Low
2023,Jul,2023-07,Bearwell,198383,125,30558,1948315,336,1401831,1720,45631,1.493258721,135.8065476,High Grown,Satisfied,Unsatisfied,Moderate
2023,Jul,2023-07,Holyrood,119989,129,15524,1642155,209,931259,1175,26246,1.690672507,125.5789474,High Grown,Satisfied,Unsatisfied,Moderate
2023,Jul,2023-07,Wattegoda,213596,15,36291,1968754,307,1528384,1503,48436,1.334655975,157.771987,High Grown,Satisfied,Unsatisfied,Moderate
2023,Jul,2023-07,Moragalla,110356,83,19440,976470,112,239628,1182,23230,1.194958848,207.4107143,Low grown,Unsatisfied,Satisfied,Moderate
2023,Jul,2023-07,Deniyaya,197508,124,38561,1950413,256,606931,1486,41604,1.078913929,162.515625,Low grown,Unsatisfied,Unsatisfied,Low
2023,Jul,2023-07,Kiruwanaganga,240724,130,55294,2558158,304,784155,2771,50815,0.918996636,167.1546053,Low grown,Unsatisfied,Unsatisfied,Low
2023,Aug,2023-08,Dessford,42122,101,10602,234859,62,253381,356,10098,0.9524618,162.8709677,High Grown,Unsatisfied,Unsatisfied,Low
2023,Aug,2023-08,Somerset,221798,153,37330,1765023,345,1696162,1505,52696,1.411626038,152.742029,High Grown,Satisfied,Unsatisfied,Moderate
2023,Aug,2023-08,Great_Weston,249646,150,45878,2099169,330,1452921,1706,59393,1.29458564,179.9787879,High Grown,Satisfied,Unsatisfied,Moderate
2023,Aug,2023-08,Mattakkelle,276363,155,51413,2414552,367,1344595,2169,65464,1.273296637,178.3760218,High Grown,Satisfied,Unsatisfied,Moderate
2023,Aug,2023-08,Radella,75298,40,26570,718871,244,1004569,954,20603,0.77542341,84.43852459,High Grown,Unsatisfied,Unsatisfied,Low
2023,Aug,2023-08,Bearwell,265595,128,43809,1310355,400,1496767,2433,66487,1.517656189,166.2175,High Grown,Satisfied,Unsatisfied,Moderate
2023,Aug,2023-08,Holyrood,147702,125,29795,1076000,221,1219241,1174,35261,1.1834536,159.5520362,High Grown,Unsatisfied,Unsatisfied,Low
2023,Aug,2023-08,Wattegoda,238738,128,41788,1714886,269,1491999,1853,59738,1.429549153,222.0743494,High Grown,Satisfied,Satisfied,High
2023,Aug,2023-08,Moragalla,92239,76,18159,984979,93,111050,1105,19580,1.078253208,210.5376344,Low grown,Unsatisfied,Satisfied,Moderate
2023,Aug,2023-08,Deniyaya,155557,110,31687,1115265,164,399440,1340,33475,1.056426926,204.1158537,Low grown,Unsatisfied,Satisfied,Moderate
2023,Aug,2023-08,Kiruwanaganga,167054,127,45019,1762130,230,609805,2474,34962,0.776605433,152.0086957,Low grown,Unsatisfied,Unsatisfied,Low
2023,Sep,2023-09,Dessford,179099,114,12705,1525920,257,1034218,1262,39385,3.099960645,153.2490272,High Grown,Satisfied,Unsatisfied,Moderate
2023,Sep,2023-09,Somerset,264236,131,33055,449174,487,2268404,1867,57271,1.732597187,117.5995893,High Grown,Satisfied,Unsatisfied,Moderate
2023,Sep,2023-09,Great_Weston,276771,148,38641,645370,421,1182849,2119,60893,1.575865014,144.6389549,High Grown,Satisfied,Unsatisfied,Moderate
2023,Sep,2023-09,Mattakkelle,238968,151,53110,2028039,438,2053937,1556,53117,1.000131802,121.2716895,High Grown,Unsatisfied,Unsatisfied,Low
2023,Sep,2023-09,Radella,110573,112,59288,1473634,356,1421474,1305,31045,0.523630414,87.20505618,High Grown,Unsatisfied,Unsatisfied,Low
2023,Sep,2023-09,Bearwell,215015,127,24423,1165669,362,1363895,2299,49554,2.028989068,136.8895028,High Grown,Satisfied,Unsatisfied,Moderate
2023,Sep,2023-09,Holyrood,151160,129,26101,940958,233,1244559,1420,33266,1.274510555,142.7725322,High Grown,Satisfied,Unsatisfied,Moderate
2023,Sep,2023-09,Wattegoda,226180,119,41193,1780191,414,1761172,1791,51090,1.240259267,123.4057971,High Grown,Satisfied,Unsatisfied,Moderate
2023,Sep,2023-09,Moragalla,107991,80,21062,858105,69,425950,1071,21640,1.027442788,313.6231884,Low grown,Unsatisfied,Satisfied,Moderate
2023,Sep,2023-09,Deniyaya,185313,120,36985,1559904,210,514341,1331,38081,1.029633635,181.3380952,Low grown,Unsatisfied,Unsatisfied,Low
2023,Sep,2023-09,Kiruwanaganga,197154,148,53064,2011079,264,642448,2355,39614,0.746532489,150.0530303,Low grown,Unsatisfied,Unsatisfied,Low
2023,Oct,2023-10,Dessford,117243,116,21679,212419,169,668833,1034,26184,1.207804788,154.9349112,High Grown,Satisfied,Unsatisfied,Moderate
2023,Oct,2023-10,Somerset,203846,8,23166,680016,367,1968703,1992,44207,1.908270742,120.4550409,High Grown,Satisfied,Unsatisfied,Moderate
2023,Oct,2023-10,Great_Weston,242563,122,37368,1677326,426,508879,2216,54397,1.455710769,127.6924883,High Grown,Satisfied,Unsatisfied,Moderate
2023,Oct,2023-10,Mattakkelle,212358,122,42582,1843322,367,1555958,1952,48581,1.140881123,132.373297,High Grown,Unsatisfied,Unsatisfied,Low
2023,Oct,2023-10,Radella,67716,57,45611,1793571,197,662771,1430,17395,0.381377299,88.29949239,High Grown,Unsatisfied,Unsatisfied,Low
2023,Oct,2023-10,Bearwell,173753,121,14853,1226135,395,1552638,1898,39525,2.66107857,100.0632911,High Grown,Satisfied,Unsatisfied,Moderate
2023,Oct,2023-10,Holyrood,140557,108,29262,1071977,141,813783,1358,29306,1.001503657,207.8439716,High Grown,Unsatisfied,Satisfied,Moderate
2023,Oct,2023-10,Wattegoda,224381,120,42635,1564107,173,1429781,1480,54495,1.278175208,315,High Grown,Satisfied,Satisfied,High
2023,Oct,2023-10,Moragalla,110989,76,21723,1001666,124,318400,1159,22309,1.026976016,179.9112903,Low grown,Unsatisfied,Unsatisfied,Low
2023,Oct,2023-10,Deniyaya,260024,132,49628,2102499,383,1154320,1483,52056,1.048923995,135.9164491,Low grown,Unsatisfied,Unsatisfied,Low
2023,Oct,2023-10,Kiruwanaganga,244753,153,61883,2379724,419,935585,2921,50224,0.811596076,119.8663484,Low grown,Unsatisfied,Unsatisfied,Low
2023,Nov,2023-11,Dessford,188751,129,18122,740235,294,1186896,1214,40450,2.232093588,137.585034,High Grown,Satisfied,Unsatisfied,Moderate
2023,Nov,2023-11,Somerset,261110,0,26411,899211,387,2165849,2282,56320,2.132444815,145.5297158,High Grown,Satisfied,Unsatisfied,Moderate
2023,Nov,2023-11,Great_Weston,259485,177,36918,1432151,385,1709867,1951,55443,1.501787746,144.0077922,High Grown,Satisfied,Unsatisfied,Moderate
2023,Nov,2023-11,Mattakkelle,252847,154,63866,1479783,370,1175534,1823,56037,0.877415213,151.4513514,High Grown,Unsatisfied,Unsatisfied,Low
2023,Nov,2023-11,Radella,97790,39,50978,1037353,243,952108,940,26371,0.517301581,108.5226337,High Grown,Unsatisfied,Unsatisfied,Low
2023,Nov,2023-11,Bearwell,191248,114,27853,1003506,401,1532947,2067,42105,1.511686353,105,High Grown,Satisfied,Unsatisfied,Moderate
2023,Nov,2023-11,Holyrood,123289,120,27471,1058372,157,802366,1190,27794,1.011757854,177.0318471,High Grown,Unsatisfied,Unsatisfied,Low
2023,Nov,2023-11,Wattegoda,228188,128,38872,1845354,0,1292556,1577,52650,1.354445359,0,High Grown,Satisfied,Unsatisfied,Moderate
2023,Nov,2023-11,Moragalla,112453,81,23071,933836,131,366570,499,23616,1.02362273,180.2748092,Low grown,Unsatisfied,Unsatisfied,Low
2023,Nov,2023-11,Deniyaya,186931,128,40320,1689033,270,765080,1467,37872,0.939285714,140.2666667,Low grown,Unsatisfied,Unsatisfied,Low
2023,Nov,2023-11,Kiruwanaganga,184387,130,47670,2155932,322,1061391,1804,38267,0.80274806,118.8416149,Low grown,Unsatisfied,Unsatisfied,Low
2023,Dec,2023-12,Dessford,177576,0,18702,714116.52,303,1216729.48,9314,38872.5,2.078521014,128.2920792,High Grown,Satisfied,Unsatisfied,Moderate
2023,Dec,2023-12,Somerset,231813,0,28162,702398.06,410,1944227.77,18772,52400,1.860663305,127.804878,High Grown,Satisfied,Unsatisfied,Moderate
2023,Dec,2023-12,Great_Weston,254250,129,32774,836176.46,442,1736592.43,17181,53903,1.644687862,121.9524887,High Grown,Satisfied,Unsatisfied,Moderate
2023,Dec,2023-12,Mattakkelle,291245,83,72730,1671724.98,444.75,2270449.13,19392,64942.25,0.892922453,146.019674,High Grown,Unsatisfied,Unsatisfied,Low
2023,Dec,2023-12,Radella,70086,27,43605,1103045.66,229,1319658.885,10329,16883,0.387180369,73.72489083,High Grown,Unsatisfied,Unsatisfied,Low
2023,Dec,2023-12,Bearwell,180522,190,24163,1005000,378.5,1555407.36,18254,40026.5,1.6565203,105.7503303,High Grown,Satisfied,Unsatisfied,Moderate
2023,Dec,2023-12,Holyrood,129011,103,28477,878940.24,188,905498,11952,28836.2,1.012613688,153.3106492,High Grown,Unsatisfied,Unsatisfied,Low
2023,Dec,2023-12,Wattegoda,252133,131,45232,2025656,338,1668539,16306,60551,1.338676158,179.1449704,High Grown,Satisfied,Unsatisfied,Moderate
2023,Dec,2023-12,Moragalla,100593,86,20719,1145476,116,360341,500,20120,0.971089338,173.4482759,Low grown,Unsatisfied,Unsatisfied,Low
2023,Dec,2023-12,Deniyaya,197940,148,43121,2008576,300,873619,1449,39745,0.92170868,132.4833333,Low grown,Unsatisfied,Unsatisfied,Low
